datetime,low,high,open,close,volumefrom,volumeto
2014-07-19,626.0,630.0,626.0,630.0,1.56,981.08
2014-07-20,619.0,630.0,630.0,619.0,0.5068,318.27
2014-07-21,619.0,629.77,619.0,629.77,0.0006352,0.4
2014-07-22,618.69,629.77,629.77,618.69,8.44,5221.96
2014-07-23,610.0,623.98,618.69,618.62,7.5,4587.11
2014-07-24,593.86,623.43,618.62,605.64,17.72,10802.13
2014-07-25,593.8,623.22,605.64,596.08,8.67,5275.26
2014-07-26,593.8,607.96,596.08,600.0,5.06,3023.58
2014-07-27,600.0,600.0,600.0,600.0,0.1545,92.7
2014-07-28,574.58,600.0,600.0,591.9,4.09,2408.15
2014-07-29,575.07,597.66,591.9,583.21,2.68,1569.84
2014-07-30,566.75,588.98,583.21,566.75,11.67,6730.61
2014-07-31,566.75,591.95,566.75,590.21,33.05,18997.23
2014-08-01,584.77,602.36,590.21,596.4,3.05,1808.65
2014-08-02,590.49,601.18,596.4,590.49,2.57,1525.89
2014-08-03,578.86,594.8,590.49,578.86,1.79,1058.22
2014-08-04,578.86,596.25,578.86,596.25,4.11,2427.63
2014-08-05,579.0,598.03,596.25,579.0,9.04,5380.37
2014-08-06,579.0,579.0,579.0,579.0,0.0,0.0
2014-08-07,577.24,593.0,579.0,580.58,16.81,9858.05
2014-08-08,580.58,590.0,580.58,590.0,0.4273,251.93
2014-08-09,578.14,590.0,590.0,590.0,7.8,4552.34
2014-08-10,583.24,595.36,590.0,583.24,1.66,976.3
2014-08-11,572.77,595.36,583.24,572.77,0.4779,280.24
2014-08-12,566.99,580.0,572.77,580.0,3.82,2179.8
2014-08-13,531.64,580.0,580.0,535.08,4.35,2443.41
2014-08-14,501.0,553.83,535.08,523.76,31.83,16362.7
2014-08-15,501.0,530.0,523.76,530.0,22.87,11929.0
2014-08-16,500.0,530.0,530.0,503.52,12.1,6090.75
2014-08-17,500.0,539.99,503.52,500.0,2.65,1349.44
2014-08-18,455.0,505.0,500.0,455.0,28.55,13719.15
2014-08-19,455.0,500.5,455.0,500.5,77.76,37096.88
2014-08-20,474.02,530.0,474.02,530.0,13.53,6759.93
2014-08-21,500.01,530.0,530.0,505.0,4.62,2349.05
2014-08-22,482.22,529.97,505.0,529.95,9.62,5098.39
2014-08-23,482.27,529.95,529.95,525.0,0.5639,291.29
2014-08-24,524.88,525.0,525.0,524.88,0.7,367.42
2014-08-25,490.1,524.88,524.88,516.12,26.86,13340.99
2014-08-26,516.12,516.12,516.12,516.12,0.0,0.0
2014-08-27,516.12,524.85,516.12,524.85,1.31,688.66
2014-08-28,495.08,524.85,524.85,495.08,0.02382,11.79
2014-08-29,495.08,524.88,495.08,524.88,0.5178,271.76
2014-08-30,495.26,524.88,524.88,524.27,0.4584,228.63
2014-08-31,490.5,524.27,524.27,509.98,5.61,2789.69
2014-09-01,490.01,509.98,509.98,490.01,0.09953,48.77
2014-09-02,490.01,524.77,490.01,524.77,3.811e-05,0.02
2014-09-03,524.77,524.77,524.77,524.77,0.0,0.0
2014-09-04,475.0,524.77,524.77,475.01,3.41,1619.79
2014-09-05,475.01,475.01,475.01,475.01,0.0,0.0
2014-09-06,475.01,524.77,475.01,524.77,0.1769,92.81
2014-09-07,480.0,524.77,524.77,480.0,1.24,605.23
2014-09-08,465.0,524.77,480.0,488.77,41.14,19631.5
2014-09-09,465.0,488.77,488.77,475.0,0.5077,236.88
2014-09-10,475.0,475.0,475.0,475.0,0.02,9.5
2014-09-11,475.0,475.0,475.0,475.0,1.01,480.12
2014-09-12,475.0,475.0,475.0,475.0,0.0,0.0
2014-09-13,474.77,475.0,475.0,474.77,0.1492,70.82
2014-09-14,474.77,490.0,474.77,490.0,0.212,103.89
2014-09-15,465.01,490.0,490.0,465.01,3.08,1442.65
2014-09-16,465.0,528.0,465.01,465.0,2.76,1325.24
2014-09-17,445.0,465.0,465.0,445.0,5.14,2361.66
2014-09-18,400.0,503.18,445.0,503.18,18.12,7668.55
2014-09-19,375.94,503.18,503.18,375.94,1.5,596.68
2014-09-20,375.94,466.67,375.94,385.0,0.1559,62.21
2014-09-21,385.0,450.0,385.0,385.01,1.2,483.5
2014-09-22,295.0,425.0,385.01,404.83,24.18,8288.42
